epoch,metric,metric_tc,metric_wt,metric_et,train_loss,val_loss
1,0.011329863220453262,0.010529093444347382,0.009401949122548103,0.015560748055577278,0.9885282634246734,0.9903702409036698
2,0.01238876674324274,0.017672929912805557,0.008977033197879791,0.011638371273875237,0.9836361288062988,0.9893107914155529
3,0.05083981528878212,0.12668946385383606,0.00966609176248312,0.01788163185119629,0.9687260072077474,0.9802611566358997
4,0.11213094741106033,0.3146997392177582,0.00821554847061634,0.014920343644917011,0.8695034303011433,0.9687726343831708
5,0.11979055404663086,0.3346690535545349,0.009167101234197617,0.017198791727423668,0.8281635848745224,0.9641153658590009
6,0.13898219168186188,0.3920029103755951,0.009217401035130024,0.017389396205544472,0.8181844819937983,0.9608533190142724
7,0.13804349303245544,0.38888588547706604,0.009278549812734127,0.017558256164193153,0.8119141168652042,0.9596151113510132
8,0.13699853420257568,0.3858860433101654,0.009288846515119076,0.017502307891845703,0.8045973063957307,0.9587987911316657
9,0.14060798287391663,0.39697927236557007,0.009162827394902706,0.01721199043095112,0.803115984124522,0.9576472082445698
10,0.14130592346191406,0.3997136652469635,0.009023783728480339,0.01670958288013935,0.7955462846063799,0.9584103303570901
11,0.1429886668920517,0.4043470621109009,0.009069953113794327,0.016950083896517754,0.7942779073792119,0.9570210979830834
12,0.15654507279396057,0.445180207490921,0.008793879300355911,0.01607346720993519,0.7898236873649782,0.9569879539551274
13,0.14970095455646515,0.4224456548690796,0.009439220651984215,0.017893996089696884,0.7843052487700216,0.9541687427028533
14,0.14710712432861328,0.41548722982406616,0.009246289730072021,0.01746540702879429,0.7825242350659063,0.9547704092917904
15,0.15549172461032867,0.44051551818847656,0.009336572140455246,0.01763213239610195,0.7794968916043159,0.9518262570904147
16,0.1684035062789917,0.47959691286087036,0.009137257002294064,0.01726718060672283,0.7758579480071222,0.9519706541492093
17,0.15478448569774628,0.4374181032180786,0.009257229045033455,0.01758977212011814,0.7763224727203769,0.9515275416835662
18,0.16555255651474,0.47009479999542236,0.009441527538001537,0.017928797751665115,0.7713261263505105,0.9489718925568366
19,0.1589609831571579,0.45016756653785706,0.009442630223929882,0.018037348985671997,0.7705130841462843,0.9312969753819127
20,0.16344937682151794,0.4636739194393158,0.009501397609710693,0.018147557973861694,0.7712704402304464,0.9494228574537462
21,0.16834507882595062,0.4785242974758148,0.009356235153973103,0.017810557037591934,0.767168597588616,0.9491012250223467
22,0.15840013325214386,0.44844281673431396,0.009580006822943687,0.018412122502923012,0.7620058011624121,0.9486224593654755
23,0.1570850908756256,0.4448237717151642,0.009452968835830688,0.018327180296182632,0.7621707113519791,0.9499902744447032
24,0.1546926349401474,0.4376165270805359,0.009461251087486744,0.0184556283056736,0.7658362157883183,0.9491918625370148
25,0.17861205339431763,0.5082295536994934,0.009398103691637516,0.018374966457486153,0.756830888890451,0.9468519841471026
26,0.1738361120223999,0.4936141073703766,0.009447863325476646,0.018673816695809364,0.7553402459429156,0.9473467353851565
27,0.18843835592269897,0.5345240235328674,0.009064026176929474,0.017809037119150162,0.7591624579602673,0.9495906964425118
28,0.18311119079589844,0.5166088342666626,0.009351394139230251,0.019122781231999397,0.7548264140082944,0.9487775391147982
29,0.18301792442798615,0.5184934139251709,0.009120671078562737,0.01876659505069256,0.7570224370687239,0.951815245612975
30,0.17816098034381866,0.5056722164154053,0.00941744539886713,0.019715385511517525,0.7517751498568442,0.9507298873316857
31,0.17085447907447815,0.48352736234664917,0.009808032773435116,0.020079480484128,0.7579023845253452,0.9503530052400404
32,0.18149341642856598,0.507497251033783,0.017123917117714882,0.02084415778517723,0.7499939484461662,0.939887975492785
33,0.1793387234210968,0.4952264130115509,0.01894410140812397,0.02168465591967106,0.7474027910540181,0.9158134595040353
34,0.1822209507226944,0.5051380395889282,0.01878514513373375,0.0218675397336483,0.7443641044439808,0.901811909291052
35,0.19531871378421783,0.5459938049316406,0.01876003108918667,0.021873798221349716,0.7418986376254789,0.8943575870606207
36,0.19257119297981262,0.5335214138031006,0.019273381680250168,0.02284776046872139,0.7409100116741273,0.8790001196245993
37,0.19609685242176056,0.5429303050041199,0.01920667663216591,0.022977659478783607,0.7398230685822426,0.8673829359392966
38,0.1955551952123642,0.543678879737854,0.019179148599505424,0.023092472925782204,0.7410203571761808,0.8627457830213732
39,0.19864898920059204,0.551315426826477,0.019084373489022255,0.023063089698553085,0.7377394805512121,0.8556461853365744
40,0.19328227639198303,0.536482036113739,0.02119777351617813,0.023153692483901978,0.7372553516780177,0.8526802562898205
41,0.19876159727573395,0.5477448105812073,0.02380535379052162,0.023824576288461685,0.7372491669750982,0.8460455806024613
42,0.19150212407112122,0.5253255367279053,0.02458285354077816,0.023458268493413925,0.7373745229936415,0.835999809926556
43,0.19805468618869781,0.5449853539466858,0.02595754899084568,0.023878782987594604,0.7365334908808431,0.8383170058650355
44,0.19661247730255127,0.5385898947715759,0.02657640539109707,0.02412143535912037,0.7342242516817585,0.8273540254562132
45,0.2020803838968277,0.5515509843826294,0.0267194751650095,0.02414582669734955,0.7328476552521029,0.8201449955663374
46,0.20596784353256226,0.5646287798881531,0.026124466210603714,0.0234813429415226,0.7333567921192415,0.8217949021247125
47,0.2031921148300171,0.5590440034866333,0.026493361219763756,0.02387707121670246,0.7325448386611477,0.8207881508334991
48,0.21094529330730438,0.5797411203384399,0.0268764216452837,0.024192746728658676,0.7316729181235836,0.8142457277544083
49,0.370502233505249,0.5647103190422058,0.5183679461479187,0.02449784055352211,0.7159658437294345,0.8036975014594293
50,0.3886149823665619,0.5689523220062256,0.5652591586112976,0.02404463291168213,0.5388697299265093,0.7388599053505929
51,0.3849716782569885,0.5640254020690918,0.5607238411903381,0.02436099760234356,0.49604250731006744,0.7133317666669046
52,0.3605154752731323,0.5263162851333618,0.5291836857795715,0.024209007620811462,0.5043558381017177,0.7403281138789269
53,0.49798640608787537,0.5348657369613647,0.5364217162132263,0.465989887714386,0.4708504993468523,0.7467649886685033
54,0.4913771152496338,0.5310679078102112,0.529634952545166,0.44333910942077637,0.3488930994043908,0.7333570065036896
55,0.4964071214199066,0.5364547371864319,0.5357419848442078,0.45012524724006653,0.3231954836406775,0.7491253845153316
56,0.5121853947639465,0.5565763711929321,0.5539463758468628,0.46364927291870117,0.30334035497939876,0.819760755185158
57,0.5032142996788025,0.5465223789215088,0.5442987084388733,0.45298925042152405,0.3018653544356986,0.8327567981135461
58,0.5034878253936768,0.5396914482116699,0.5405940413475037,0.47363966703414917,0.311611452275106,0.8468863098852096
59,0.52420574426651,0.5643481612205505,0.5637412071228027,0.4815084636211395,0.295035931942684,0.8915401351067328
60,0.5256954431533813,0.5671430826187134,0.5672410726547241,0.47682473063468933,0.29169878425196777,0.9010142068709096
61,0.5248333811759949,0.5706350207328796,0.5682448744773865,0.4682449698448181,0.2895125604024337,0.9009200507594693
62,0.5335767269134521,0.5749364495277405,0.5739907622337341,0.48655304312705994,0.2965299462328755,0.9025074339682057
63,0.5328437685966492,0.5753750801086426,0.5755420327186584,0.48130932450294495,0.2870517783317595,0.9050573264398882
64,0.5343387722969055,0.5770859122276306,0.5778658390045166,0.4902670681476593,0.29388118723046874,0.9052373305443795
65,0.511406660079956,0.5497502088546753,0.5491759777069092,0.46712377667427063,0.29571519243801314,0.9052639834342464
66,0.48691800236701965,0.523126482963562,0.5215820074081421,0.44560882449150085,0.2859469320655109,0.9062693618958996
67,0.5160139203071594,0.5521008372306824,0.553185224533081,0.4757460951805115,0.29679128616267153,0.9036387858852264
68,0.510039746761322,0.5460761189460754,0.5466118454933167,0.4750704765319824,0.2788834118644797,0.9023686820460904
69,0.513530433177948,0.5448729395866394,0.5437808036804199,0.4870975911617279,0.2755658759194757,0.9016285961674105
70,0.5014939308166504,0.5334470272064209,0.5353310108184814,0.4683222472667694,0.27959138037817133,0.901683913123223
71,0.5085144639015198,0.5449996590614319,0.5450072288513184,0.47025081515312195,0.267522681008784,0.8980280468540807
72,0.507041335105896,0.5439632534980774,0.5457360148429871,0.4712067246437073,0.26559799074405627,0.8964360683195053
73,0.5142646431922913,0.5487650632858276,0.5485223531723022,0.48026418685913086,0.26424334989860654,0.8935731976262985
74,0.5178927779197693,0.5550513863563538,0.554767370223999,0.4769786298274994,0.263649663842854,0.8925845469197919
75,0.5234075784683228,0.5608171224594116,0.5609195232391357,0.4822579324245453,0.2871819768671788,0.8970622747175155
76,0.5051001906394958,0.5422852039337158,0.5418531894683838,0.47247007489204407,0.2670271013292574,0.8903305165229305
77,0.526344358921051,0.5660719275474548,0.5651758909225464,0.482910692691803,0.255846994313141,0.8874474360096839
78,0.4945404827594757,0.5231463313102722,0.5246817469596863,0.47440534830093384,0.26461524125789443,0.8891735788314573
79,0.5259577631950378,0.5551860928535461,0.5542358756065369,0.5054770112037659,0.27168644233156114,0.8885953637861437
80,0.5327297449111938,0.5689632296562195,0.5683271288871765,0.4982891082763672,0.2565024726903967,0.8874950389708242
81,0.5301285982131958,0.5626226663589478,0.5644373893737793,0.5082147121429443,0.25371657945816556,0.886671446984814
82,0.4962485432624817,0.527762234210968,0.5319930911064148,0.470808744430542,0.2711704340613177,0.8872022340374608
83,0.5146636366844177,0.5484676957130432,0.5476400852203369,0.48509010672569275,0.2536902984814538,0.8870017720806983
84,0.505293071269989,0.5358840823173523,0.5379369258880615,0.4786244332790375,0.2547451363606078,0.8824007953366926
85,0.54364013671875,0.5790106654167175,0.5810075402259827,0.5093917846679688,0.24865981395686826,0.8837523998752717
86,0.5222461223602295,0.5561875104904175,0.5623021721839905,0.48953691124916077,0.24719150679846924,0.881030346116712
87,0.5023989677429199,0.5339407324790955,0.5358594059944153,0.469689279794693,0.25148546335197264,0.8837694391127555
88,0.5234642028808594,0.5561006665229797,0.5571668148040771,0.49736785888671875,0.2566959972553436,0.8803799440783839
89,0.5321623682975769,0.567527174949646,0.5673360228538513,0.501671552658081,0.24479103070353309,0.8752831778218669
90,0.5276463031768799,0.5649136900901794,0.5666955709457397,0.4920521080493927,0.24404609514280193,0.8750011959383565
91,0.5268048048019409,0.5631439685821533,0.5631067156791687,0.4946146607398987,0.23813684759361128,0.8704614639282227
92,0.5454004406929016,0.5821082592010498,0.5828255414962769,0.5150715112686157,0.23713301643428783,0.8682150225485524
93,0.5176798105239868,0.5462135076522827,0.5514748096466064,0.4995175898075104,0.23351628884613032,0.8632299976964151
94,0.5286322832107544,0.5623602867126465,0.5660818815231323,0.5015870332717896,0.24354384485031327,0.8638732029545692
95,0.5197364091873169,0.5545425415039062,0.5546067953109741,0.4853469431400299,0.2438048722162362,0.8582312214759088
96,0.5394722819328308,0.5777813792228699,0.5815911889076233,0.5020900368690491,0.22992666526847788,0.8439048797853531
97,0.5227615833282471,0.5646618008613586,0.5642140507698059,0.4845924377441406,0.23032753342281906,0.8458574279662101
98,0.5342977643013,0.5714394450187683,0.5728362798690796,0.5053249597549438,0.22652917954650137,0.8405317837192167
99,0.5240142345428467,0.558932900428772,0.5607253909111023,0.4947669804096222,0.22626784098364652,0.8396514038885793
100,0.5332432985305786,0.5716851353645325,0.5726767778396606,0.4998299181461334,0.22454800697103625,0.8428910182368371
